# stamp t_recv t_estimated err ground_truth t_send
180799 1712823182.229757000 1712823182.209003120 2.55e-06 1712823182.209665 1712823182.228596
180824 1712823182.254633000 1712823182.234005670 2.55e-06 1712823182.234666 1712823182.253604
180849 1712823182.279739000 1712823182.259008221 2.551e-06 1712823182.259667 1712823182.278602
180874 1712823182.304714000 1712823182.284010771 2.55e-06 1712823182.284668 1712823182.303591
180899 1712823182.329776000 1712823182.309013321 2.55e-06 1712823182.309669 1712823182.328608
180924 1712823182.354671000 1712823182.334015872 2.551e-06 1712823182.334670 1712823182.353585
180949 1712823182.379758000 1712823182.359018422 2.55e-06 1712823182.359671 1712823182.378604
180974 1712823182.404697000 1712823182.384020972 2.55e-06 1712823182.384672 1712823182.403586
180999 1712823182.429744000 1712823182.409023523 2.551e-06 1712823182.409673 1712823182.428598
181024 1712823182.454738000 1712823182.434026073 2.55e-06 1712823182.434674 1712823182.453587
181049 1712823182.479788000 1712823182.459028623 2.55e-06 1712823182.459675 1712823182.478603
181074 1712823182.504824000 1712823182.484031174 2.551e-06 1712823182.484676 1712823182.503591
181099 1712823182.529753000 1712823182.509033724 2.55e-06 1712823182.509677 1712823182.528602
181124 1712823182.554812000 1712823182.534036274 2.55e-06 1712823182.534678 1712823182.553582
181149 1712823182.579734000 1712823182.559038825 2.551e-06 1712823182.559679 1712823182.578619
181174 1712823182.604765000 1712823182.584041375 2.55e-06 1712823182.584680 1712823182.603593
181199 1712823182.629675000 1712823182.609043925 2.55e-06 1712823182.609681 1712823182.628605
181224 1712823182.654680000 1712823182.634046475 2.55e-06 1712823182.634682 1712823182.653598
181249 1712823182.679737000 1712823182.659049026 2.551e-06 1712823182.659683 1712823182.678592
181274 1712823182.704767000 1712823182.684051576 2.55e-06 1712823182.684684 1712823182.703605
181299 1712823182.729835000 1712823182.709054126 2.55e-06 1712823182.709685 1712823182.728638
181324 1712823182.754749000 1712823182.734056677 2.551e-06 1712823182.734686 1712823182.753602
181349 1712823182.779765000 1712823182.759059227 2.55e-06 1712823182.759687 1712823182.778603
181374 1712823182.804720000 1712823182.784061777 2.55e-06 1712823182.784688 1712823182.803612
181399 1712823182.829955000 1712823182.809064328 2.551e-06 1712823182.809689 1712823182.828654
181424 1712823182.854675000 1712823182.834066878 2.55e-06 1712823182.834690 1712823182.853597
181449 1712823182.879742000 1712823182.859069428 2.55e-06 1712823182.859691 1712823182.878607
181474 1712823182.904680000 1712823182.884071979 2.551e-06 1712823182.884692 1712823182.903635
181499 1712823182.929788000 1712823182.909074529 2.55e-06 1712823182.909693 1712823182.928623
181524 1712823182.954613000 1712823182.934077079 2.55e-06 1712823182.934694 1712823182.953604
181549 1712823182.979798000 1712823182.959079630 2.551e-06 1712823182.959695 1712823182.978636
181574 1712823183.004777000 1712823182.984082180 2.55e-06 1712823182.984696 1712823183.003625
181599 1712823183.029843000 1712823183.009084730 2.55e-06 1712823183.009697 1712823183.028638
181624 1712823183.054805000 1712823183.034087281 2.551e-06 1712823183.034698 1712823183.053635
181649 1712823183.079845000 1712823183.059089831 2.55e-06 1712823183.059699 1712823183.078619
181674 1712823183.104761000 1712823183.084092381 2.55e-06 1712823183.084700 1712823183.103636
181699 1712823183.129789000 1712823183.109094931 2.55e-06 1712823183.109701 1712823183.128623
181724 1712823183.154755000 1712823183.134097482 2.551e-06 1712823183.134702 1712823183.153614
181749 1712823183.179816000 1712823183.159100032 2.55e-06 1712823183.159703 1712823183.178626
181774 1712823183.204819000 1712823183.184102582 2.55e-06 1712823183.184704 1712823183.203642
181799 1712823183.229742000 1712823183.209105133 2.551e-06 1712823183.209705 1712823183.228630
181824 1712823183.254683000 1712823183.234107683 2.55e-06 1712823183.234706 1712823183.253616
181849 1712823183.279828000 1712823183.259110233 2.55e-06 1712823183.259707 1712823183.278633
181874 1712823183.304790000 1712823183.284112784 2.551e-06 1712823183.284708 1712823183.303625
181899 1712823183.329779000 1712823183.309115334 2.55e-06 1712823183.309709 1712823183.328639
181924 1712823183.354771000 1712823183.334117884 2.55e-06 1712823183.334710 1712823183.353634
181949 1712823183.379745000 1712823183.359120435 2.551e-06 1712823183.359711 1712823183.378619
181974 1712823183.404785000 1712823183.384122985 2.55e-06 1712823183.384712 1712823183.403625
181999 1712823183.429713000 1712823183.409125535 2.55e-06 1712823183.409713 1712823183.428636
182024 1712823183.454732000 1712823183.434128086 2.551e-06 1712823183.434714 1712823183.453627
182049 1712823183.479721000 1712823183.459130636 2.55e-06 1712823183.459715 1712823183.478623
182074 1712823183.504702000 1712823183.484133186 2.55e-06 1712823183.484716 1712823183.503628
182099 1712823183.529831000 1712823183.509135737 2.551e-06 1712823183.509717 1712823183.528664
182124 1712823183.554690000 1712823183.534138287 2.55e-06 1712823183.534718 1712823183.553658
182149 1712823183.579631000 1712823183.559140837 2.55e-06 1712823183.559719 1712823183.578629
182174 1712823183.604749000 1712823183.584143387 2.55e-06 1712823183.584720 1712823183.603636
182199 1712823183.629816000 1712823183.609145938 2.551e-06 1712823183.609721 1712823183.628654
182224 1712823183.654756000 1712823183.634148488 2.55e-06 1712823183.634722 1712823183.653647
182249 1712823183.679846000 1712823183.659151038 2.55e-06 1712823183.659723 1712823183.678630
182274 1712823183.704847000 1712823183.684153589 2.551e-06 1712823183.684724 1712823183.703641
182299 1712823183.729672000 1712823183.709156139 2.55e-06 1712823183.709725 1712823183.728664
182324 1712823183.754804000 1712823183.734158689 2.55e-06 1712823183.734726 1712823183.753643
182349 1712823183.779935000 1712823183.759161240 2.551e-06 1712823183.759727 1712823183.778643
182374 1712823183.804777000 1712823183.784163790 2.55e-06 1712823183.784728 1712823183.803641
182399 1712823183.829993000 1712823183.809166340 2.55e-06 1712823183.809729 1712823183.828671
182424 1712823183.854810000 1712823183.834168891 2.551e-06 1712823183.834730 1712823183.853644
182449 1712823183.879794000 1712823183.859171441 2.55e-06 1712823183.859731 1712823183.878648
182474 1712823183.904762000 1712823183.884173991 2.55e-06 1712823183.884732 1712823183.903643
182499 1712823183.929907000 1712823183.909176542 2.551e-06 1712823183.909733 1712823183.928664
182524 1712823183.954732000 1712823183.934179092 2.55e-06 1712823183.934734 1712823183.953656
182549 1712823183.979753000 1712823183.959181642 2.55e-06 1712823183.959735 1712823183.978667
182574 1712823184.004871000 1712823183.984184193 2.551e-06 1712823183.984736 1712823184.003659
182599 1712823184.029930000 1712823184.009186743 2.55e-06 1712823184.009737 1712823184.028687
182624 1712823184.054803000 1712823184.034189293 2.55e-06 1712823184.034738 1712823184.053653
182649 1712823184.079959000 1712823184.059191843 2.55e-06 1712823184.059739 1712823184.078679
182674 1712823184.104772000 1712823184.084194394 2.551e-06 1712823184.084740 1712823184.103657
182699 1712823184.129952000 1712823184.109196944 2.55e-06 1712823184.109741 1712823184.128699
182724 1712823184.154803000 1712823184.134199494 2.55e-06 1712823184.134742 1712823184.153655
182749 1712823184.179883000 1712823184.159202045 2.551e-06 1712823184.159743 1712823184.178655
182774 1712823184.204826000 1712823184.184204595 2.55e-06 1712823184.184744 1712823184.203689
182799 1712823184.229789000 1712823184.209207145 2.55e-06 1712823184.209745 1712823184.228673
182824 1712823184.254783000 1712823184.234209696 2.551e-06 1712823184.234746 1712823184.253659
182849 1712823184.279763000 1712823184.259212246 2.55e-06 1712823184.259747 1712823184.278676
182874 1712823184.304797000 1712823184.284214796 2.55e-06 1712823184.284748 1712823184.303665
182899 1712823184.329773000 1712823184.309217347 2.551e-06 1712823184.309749 1712823184.328683
182924 1712823184.354803000 1712823184.334219897 2.55e-06 1712823184.334750 1712823184.353668
182949 1712823184.379766000 1712823184.359222447 2.55e-06 1712823184.359751 1712823184.378690
182974 1712823184.404820000 1712823184.384224998 2.551e-06 1712823184.384752 1712823184.403682
182999 1712823184.429795000 1712823184.409227548 2.55e-06 1712823184.409753 1712823184.428683
183024 1712823184.454753000 1712823184.434230098 2.55e-06 1712823184.434754 1712823184.453669
183049 1712823184.479838000 1712823184.459232649 2.551e-06 1712823184.459755 1712823184.478701
183074 1712823184.504846000 1712823184.484235199 2.55e-06 1712823184.484756 1712823184.503663
183099 1712823184.529895000 1712823184.509237749 2.55e-06 1712823184.509757 1712823184.528701
183124 1712823184.554938000 1712823184.534240299 2.55e-06 1712823184.534758 1712823184.553682
183149 1712823184.579870000 1712823184.559242850 2.551e-06 1712823184.559759 1712823184.578680
183174 1712823184.604824000 1712823184.584245400 2.55e-06 1712823184.584760 1712823184.603678
183199 1712823184.629972000 1712823184.609247950 2.55e-06 1712823184.609761 1712823184.628678
183224 1712823184.654733000 1712823184.634250501 2.551e-06 1712823184.634762 1712823184.653670
183249 1712823184.679845000 1712823184.659253051 2.55e-06 1712823184.659763 1712823184.678672
183274 1712823184.704796000 1712823184.684255601 2.55e-06 1712823184.684764 1712823184.703694
183299 1712823184.730038000 1712823184.709258152 2.551e-06 1712823184.709765 1712823184.728695
183324 1712823184.754824000 1712823184.734260702 2.55e-06 1712823184.734766 1712823184.753672
183349 1712823184.779761000 1712823184.759263252 2.55e-06 1712823184.759767 1712823184.778681
183374 1712823184.804912000 1712823184.784265803 2.551e-06 1712823184.784768 1712823184.803686
183399 1712823184.829893000 1712823184.809268353 2.55e-06 1712823184.809769 1712823184.828694
183424 1712823184.854827000 1712823184.834270903 2.55e-06 1712823184.834770 1712823184.853711
183449 1712823184.879981000 1712823184.859273454 2.551e-06 1712823184.859771 1712823184.878678
183474 1712823184.904811000 1712823184.884276004 2.55e-06 1712823184.884772 1712823184.903694
183499 1712823184.929813000 1712823184.909278554 2.55e-06 1712823184.909773 1712823184.928719
183524 1712823184.954839000 1712823184.934281105 2.551e-06 1712823184.934774 1712823184.953690
183549 1712823184.979804000 1712823184.959283655 2.55e-06 1712823184.959775 1712823184.978694
183574 1712823185.004815000 1712823184.984286205 2.55e-06 1712823184.984776 1712823185.003707
183599 1712823185.029885000 1712823185.009288755 2.55e-06 1712823185.009777 1712823185.028715
183624 1712823185.054818000 1712823185.034291306 2.551e-06 1712823185.034778 1712823185.053700
183649 1712823185.079908000 1712823185.059293856 2.55e-06 1712823185.059779 1712823185.078706
183674 1712823185.104834000 1712823185.084296406 2.55e-06 1712823185.084780 1712823185.103712
183699 1712823185.129859000 1712823185.109298957 2.551e-06 1712823185.109781 1712823185.128721
183724 1712823185.154882000 1712823185.134301507 2.55e-06 1712823185.134782 1712823185.153691
183749 1712823185.179931000 1712823185.159304057 2.55e-06 1712823185.159783 1712823185.178700
183774 1712823185.204891000 1712823185.184306608 2.551e-06 1712823185.184784 1712823185.203704
183799 1712823185.230030000 1712823185.209309158 2.55e-06 1712823185.209785 1712823185.228716
183824 1712823185.254826000 1712823185.234311708 2.55e-06 1712823185.234786 1712823185.253694
183849 1712823185.279910000 1712823185.259314259 2.551e-06 1712823185.259787 1712823185.278711
183874 1712823185.304752000 1712823185.284316809 2.55e-06 1712823185.284788 1712823185.303708
183899 1712823185.329765000 1712823185.309319359 2.55e-06 1712823185.309789 1712823185.328700
183924 1712823185.354859000 1712823185.334321910 2.551e-06 1712823185.334790 1712823185.353700
183949 1712823185.379885000 1712823185.359324460 2.55e-06 1712823185.359791 1712823185.378709
183974 1712823185.404853000 1712823185.384327010 2.55e-06 1712823185.384792 1712823185.403706
183999 1712823185.429872000 1712823185.409329561 2.551e-06 1712823185.409793 1712823185.428745
184024 1712823185.454825000 1712823185.434332111 2.55e-06 1712823185.434794 1712823185.453714
184049 1712823185.479816000 1712823185.459334661 2.55e-06 1712823185.459795 1712823185.478712
184074 1712823185.504884000 1712823185.484337212 2.551e-06 1712823185.484796 1712823185.503752
184099 1712823185.529926000 1712823185.509339762 2.55e-06 1712823185.509797 1712823185.528730
184124 1712823185.554771000 1712823185.534342312 2.55e-06 1712823185.534798 1712823185.553713
184149 1712823185.579875000 1712823185.559344862 2.55e-06 1712823185.559799 1712823185.578724
184174 1712823185.604833000 1712823185.584347413 2.551e-06 1712823185.584800 1712823185.603726
184199 1712823185.629892000 1712823185.609349963 2.55e-06 1712823185.609801 1712823185.628729
184224 1712823185.655024000 1712823185.634352513 2.55e-06 1712823185.634802 1712823185.653744
184249 1712823185.679907000 1712823185.659355064 2.551e-06 1712823185.659803 1712823185.678716
184274 1712823185.704804000 1712823185.684357614 2.55e-06 1712823185.684804 1712823185.703723
184299 1712823185.729846000 1712823185.709360164 2.55e-06 1712823185.709805 1712823185.728715
184324 1712823185.754845000 1712823185.734362715 2.551e-06 1712823185.734806 1712823185.753715
184349 1712823185.779983000 1712823185.759365265 2.55e-06 1712823185.759807 1712823185.778710
184374 1712823185.804857000 1712823185.784367815 2.55e-06 1712823185.784808 1712823185.803729
184399 1712823185.829932000 1712823185.809370366 2.551e-06 1712823185.809809 1712823185.828748
184424 1712823185.854783000 1712823185.834372916 2.55e-06 1712823185.834810 1712823185.853721
184449 1712823185.880035000 1712823185.859375466 2.55e-06 1712823185.859811 1712823185.878734
184474 1712823185.904850000 1712823185.884378017 2.551e-06 1712823185.884812 1712823185.903733
184499 1712823185.929889000 1712823185.909380567 2.55e-06 1712823185.909813 1712823185.928754
184524 1712823185.954855000 1712823185.934383117 2.55e-06 1712823185.934814 1712823185.953725
184549 1712823185.979935000 1712823185.959385668 2.551e-06 1712823185.959815 1712823185.978728
184574 1712823186.004897000 1712823185.984388218 2.55e-06 1712823185.984816 1712823186.003749
184599 1712823186.030004000 1712823186.009390768 2.55e-06 1712823186.009817 1712823186.028760
184624 1712823186.055068000 1712823186.034393318 2.55e-06 1712823186.034818 1712823186.053774
184649 1712823186.079893000 1712823186.059395869 2.551e-06 1712823186.059819 1712823186.078747
184674 1712823186.104891000 1712823186.084398419 2.55e-06 1712823186.084820 1712823186.103751
184699 1712823186.129909000 1712823186.109400969 2.55e-06 1712823186.109821 1712823186.128753
184724 1712823186.154859000 1712823186.134403520 2.551e-06 1712823186.134822 1712823186.153763
184749 1712823186.179944000 1712823186.159406070 2.55e-06 1712823186.159823 1712823186.178742
